0,1,2
151.84,153.94,153.76
150.55,151.69,152.64
156.35,160.94,163.43
150.88,157.92,158.41
155.36,157.34,158.21
168.88,169.9,170.01
163.66,167.51,167.04
161.73,164.96,164.9
166.29,168.75,168.54
180.89,182.92,182.46
164.45,166.84,165.99
161.62,164.45,165.62
161.39,163.61,161.56
154.14,157.81,158.25
158.45,163.84,164.27
163.34,167.03,170.1
156.78,160.95,163.96
174.65,178.11,180.37
156.5,162.25,165.69
143.07,148.55,152.43
148.8,153.79,157.74
206.79,212.46,215.18
195.59,201.68,206.9
189.91,194.75,199.7
198.92,203.41,208.64
193.97,200.26,207.18
203.13,208.24,213.81
193.88,198.27,203.03
190.91,196.48,204.32
189.41,197.84,203.52
197.87,204.48,210.96
194.39,202.44,208.1
195.05,203.01,208.22
192.74,197.98,202.93
189.97,197.96,204.29
202.58,207.38,213.03
192.24,197.4,202.83
185.02,193.2,199.82
187.46,193.27,197.31
183.03,188.7,193.79
185.54,190.17,196.08
173.61,180.2,184.73
182.62,189.16,194.51
188.85,195.08,199.3
178.35,186.37,192.4
186.56,193.54,199.42
190.42,194.05,199.21
184.74,189.27,193.93
186.57,195.1,202.0
177.27,185.0,191.12
175.71,180.62,185.83
170.83,175.25,181.28
174.6,181.87,189.32
164.61,173.46,181.92
168.54,176.64,184.44
177.25,183.35,191.62
176.79,182.16,191.97
186.4,191.34,196.4
164.88,172.2,178.22
172.05,181.13,187.24
174.13,179.23,184.97
165.7,171.71,178.08
77.69,77.51,83.41
70.49,70.89,78.02
64.61,61.66,66.55
54.65,52.72,56.58
59.31,55.97,52.48
44.33,38.84,38.07
71.5,65.1,56.53
50.45,44.51,43.75
86.72,78.5,70.79
87.04,85.44,87.84
117.62,117.0,118.21
138.05,145.51,149.56
110.15,112.53,115.8
46.11,44.42,44.02
39.32,32.89,34.58
40.49,33.98,37.49
46.86,40.78,42.75
35.43,32.53,34.54
34.92,30.12,31.72
45.0,38.04,41.14
41.5,37.35,41.71
45.81,42.61,46.2
41.98,37.84,40.71
54.84,49.95,52.2
80.31,77.52,77.1
141.7,143.06,144.9
158.9,159.93,159.17
155.65,155.75,156.86
157.39,158.79,158.31
167.69,167.91,167.19
153.35,154.05,152.48
161.67,166.81,166.32
171.26,174.51,174.84
168.5,172.04,173.01
167.65,169.94,170.72
161.1,165.01,165.78
164.31,165.65,167.88
161.1,165.43,167.72
169.17,172.32,173.64
156.9,158.63,159.99
161.03,166.57,166.25
148.89,153.13,155.2
182.42,182.96,181.6
172.27,173.68,174.81
174.89,178.19,180.98
167.06,172.4,174.73
161.85,166.65,169.55
160.53,166.79,170.86
155.37,162.48,165.47
202.97,207.77,212.45
202.88,207.24,213.35
207.63,212.99,219.04
204.76,206.66,214.0
192.0,197.45,202.87
195.05,199.05,205.95
195.07,199.81,204.81
190.1,196.7,201.36
196.95,202.95,208.83
191.08,196.61,201.89
189.09,193.81,198.97
191.76,194.75,199.65
193.3,197.55,204.31
188.33,194.21,200.29
196.08,199.62,204.04
183.97,190.58,196.83
194.63,199.92,204.62
200.03,203.7,208.01
196.01,200.07,204.9
195.32,198.26,204.1
191.34,195.43,198.75
183.14,188.34,193.22
192.01,195.44,199.79
194.31,197.15,202.3
190.67,195.51,199.38
181.58,185.9,192.71
192.92,198.25,203.7
191.06,196.53,201.15
179.63,185.35,189.3
183.22,186.95,194.02
185.95,189.4,195.5
179.94,184.65,189.75
184.3,190.26,195.94
189.76,193.36,199.21
188.38,194.27,200.74
182.78,189.9,197.4
182.36,188.28,195.92
170.87,177.79,184.39
168.87,174.85,179.49
174.31,178.48,183.73
157.34,162.58,170.78
134.63,135.24,140.59
77.13,71.19,69.51
65.44,56.64,54.22
59.78,54.33,50.18
69.74,63.73,55.49
86.21,81.33,77.11
130.93,127.49,121.74
143.26,145.55,149.21
156.4,161.22,167.08
163.87,167.62,170.61
155.9,157.55,158.56
159.94,164.0,169.93
158.75,163.87,165.4
128.1,127.34,125.12
113.39,109.46,104.09
100.01,94.4,91.19
96.09,89.09,82.87
73.75,71.65,70.89
69.58,63.3,63.08
109.7,99.47,96.94
102.99,95.78,94.04
114.31,108.35,108.66
116.73,111.82,109.79
133.61,129.46,128.28
156.42,157.02,153.03
154.45,154.8,153.4
169.56,170.72,171.33
155.37,156.64,157.81
165.33,166.57,162.04
161.46,163.14,160.86
164.95,164.88,163.68
172.32,172.67,171.44
166.49,166.27,165.0
173.52,174.82,172.58
165.7,167.63,168.1
170.45,175.16,173.23
168.97,172.09,172.45
150.98,153.4,155.66
160.29,164.15,165.59
162.85,165.17,164.54
152.35,157.0,159.78
154.53,158.3,157.75
173.82,175.85,177.18
171.88,174.28,175.81
162.99,168.56,170.09
165.54,168.31,170.59
160.98,164.3,166.06
168.12,169.99,169.81
173.9,176.02,176.01
235.39,236.04,235.42
231.11,232.29,231.47
232.0,232.81,232.28
233.34,233.37,232.9
227.8,228.52,228.14
226.8,227.67,228.33
227.72,228.49,229.19
220.3,220.12,221.59
218.33,220.46,222.22
214.65,216.29,217.88
214.23,216.15,219.34
214.77,217.98,220.71
213.55,216.5,219.5
212.21,215.6,216.6
212.41,214.56,216.93
203.39,204.71,208.22
200.77,203.32,207.09
201.23,202.76,206.51
201.63,205.35,209.11
201.52,203.75,207.72
191.81,195.55,198.59
194.2,197.57,202.71
197.18,198.78,205.68
199.4,202.78,207.26
181.79,186.58,191.56
185.49,189.28,194.81
190.02,194.35,201.34
186.59,189.07,194.87
187.32,192.04,196.75
191.82,195.11,202.26
185.47,189.53,196.99
192.36,196.77,201.47
187.5,193.75,199.31
173.11,180.93,188.39
173.78,180.53,189.98
184.07,190.37,196.5
180.18,187.99,194.58
169.71,176.71,184.99
180.24,181.78,186.65
170.91,172.81,177.38
173.66,180.16,188.56
169.97,176.83,184.28
134.9,137.85,141.85
143.9,143.72,146.57
146.48,145.88,147.31
133.95,135.18,137.64
163.96,169.52,175.87
168.54,172.3,176.17
155.93,159.43,165.05
149.73,155.0,161.96
169.88,173.61,176.97
163.76,167.06,171.36
160.13,163.39,167.15
160.25,164.63,167.27
169.4,171.45,174.23
160.86,165.6,167.68
176.71,178.63,181.05
165.16,167.52,168.5
158.62,163.04,165.51
168.06,169.89,171.91
176.03,178.92,180.12
168.93,169.21,168.27
174.96,173.99,175.97
170.36,173.58,176.22
162.77,165.88,169.3
175.05,176.84,178.68
165.07,166.77,168.47
181.04,183.53,185.55
179.26,180.96,180.44
169.99,173.19,171.68
171.63,174.39,173.47
159.08,162.26,163.81
162.85,164.59,166.97
177.42,179.1,178.38
183.51,184.58,184.34
182.25,183.99,182.4
180.5,182.3,182.66
177.88,179.86,182.6
169.25,173.72,176.27
166.87,172.49,176.05
161.2,165.6,166.97
158.21,160.62,162.86
179.34,180.88,182.87
181.92,182.78,181.65
169.59,172.45,173.24
171.55,176.02,177.41
175.75,178.77,178.46
155.21,158.96,160.42
164.52,166.91,169.78
184.12,187.49,189.13
239.03,239.73,237.86
236.6,236.38,234.72
234.62,235.04,234.44
235.78,235.9,234.86
233.77,233.98,232.88
237.92,238.2,236.32
238.95,239.14,237.47
236.74,236.21,233.57
238.08,238.25,237.14
239.26,239.36,237.98
239.31,238.83,236.24
233.2,231.21,229.03
236.4,236.84,234.84
238.39,238.55,236.43
238.67,238.91,236.85
238.09,238.76,236.03
238.84,238.84,237.4
238.33,238.68,235.49
237.21,237.41,235.21
235.15,234.74,233.1
230.97,231.48,230.2
229.63,229.67,228.53
227.53,225.79,225.5
219.24,219.29,219.67
215.62,216.17,217.39
215.16,216.42,218.7
216.53,218.78,220.88
214.11,214.55,216.69
214.49,216.45,217.94
204.0,205.94,208.68
201.91,204.16,206.95
201.76,206.75,211.38
202.79,208.49,212.34
199.58,204.23,210.91
199.55,203.84,207.15
188.73,193.72,197.0
178.33,185.11,189.74
181.98,184.43,190.29
179.49,184.59,192.55
182.07,187.71,193.96
161.29,165.71,173.66
150.68,156.95,164.29
151.86,158.45,165.99
150.12,157.41,165.67
148.61,154.3,162.52
153.96,158.55,165.06
145.09,149.97,158.42
138.95,143.54,149.34
157.57,161.51,163.56
166.61,168.32,171.67
154.56,156.72,159.35
173.33,177.4,177.52
162.88,165.38,168.28
172.14,174.08,175.91
180.8,181.57,181.85
173.55,174.74,176.41
164.35,171.05,172.99
161.54,163.32,164.35
165.08,167.64,170.57
167.56,170.58,173.78
171.03,174.03,177.97
185.51,187.2,190.6
189.52,191.92,193.27
178.48,179.84,182.86
172.11,175.83,177.6
179.1,183.09,184.72
189.08,191.15,190.93
175.86,178.2,182.29
179.68,180.36,184.71
171.98,173.88,175.3
171.08,174.94,176.01
160.78,163.13,165.27
179.5,183.01,184.9
169.76,173.51,178.28
171.58,174.79,180.29
172.31,173.75,174.29
183.67,185.54,187.13
179.05,180.69,182.11
181.11,183.86,184.51
180.13,184.77,187.3
173.63,174.49,175.81
186.57,186.62,188.61
174.06,178.2,181.94
174.49,180.3,181.4
182.86,188.54,189.58
178.22,183.5,186.24
173.66,179.12,182.2
173.21,177.99,183.44
169.67,174.49,176.23
167.5,172.35,179.1
204.95,209.59,216.14
218.87,221.79,225.52
204.71,208.55,214.43
212.02,214.81,219.38
213.66,215.3,219.91
206.77,211.44,217.0
208.48,213.24,217.4
223.8,225.28,227.19
225.91,227.72,230.15
231.71,233.27,234.06
223.92,227.22,228.94
230.44,231.76,232.97
224.76,225.79,228.35
223.22,225.12,227.14
219.7,221.89,225.48
221.57,222.79,224.71
227.98,229.11,229.32
232.39,232.43,231.22
233.69,233.89,233.09
237.07,236.96,235.53
233.98,233.96,232.2
231.42,231.73,232.2
227.71,228.0,227.81
226.55,226.76,226.36
219.85,221.55,222.33
213.27,214.51,217.4
195.87,200.53,204.63
195.24,199.32,205.05
200.61,206.11,212.75
197.65,202.56,208.14
204.18,206.59,212.99
196.53,200.68,208.55
201.8,206.63,210.98
213.79,217.34,220.26
228.26,228.79,228.2
230.49,230.53,228.14
229.63,230.11,227.47
226.71,226.71,225.51
221.12,221.36,219.9
208.63,208.66,208.87
201.44,202.29,203.63
197.98,200.43,201.24
185.73,185.84,186.03
178.91,178.6,179.61
180.4,178.18,175.5
171.76,169.77,165.63
172.78,171.04,166.8
182.2,179.74,173.23
180.3,178.65,172.8
174.87,171.56,168.62
182.01,181.24,178.63
184.15,183.92,182.77
186.19,184.75,182.64
189.47,188.16,186.78
180.68,181.15,180.87
176.77,178.49,178.47
185.43,185.83,186.02
191.97,192.12,191.23
177.14,178.79,182.41
176.57,176.7,177.86
181.73,182.83,185.58
181.19,183.51,186.36
193.71,195.4,198.68
203.91,204.44,205.21
188.93,189.21,192.12
182.01,185.57,190.16
174.68,179.49,183.14
183.68,187.54,191.18
187.47,191.05,195.09
171.57,174.8,180.7
182.83,185.92,188.99
195.98,199.52,201.82
182.8,187.28,190.32
177.44,180.72,185.92
181.42,185.58,191.62
189.99,192.26,196.55
174.03,179.11,184.33
181.2,185.4,188.28
190.63,193.55,197.28
178.89,182.53,186.8
187.77,190.79,195.46
190.76,192.59,194.19
187.58,190.9,193.16
185.41,189.74,191.46
183.67,188.02,192.31
183.46,189.79,194.46
184.1,188.72,192.56
178.2,182.42,187.3
179.22,182.08,186.9
178.85,184.83,190.79
203.11,208.7,213.38
196.75,200.91,207.28
189.65,193.78,201.96
200.0,201.54,210.08
199.04,203.54,211.61
193.48,198.4,206.08
194.74,201.5,209.86
213.45,218.21,225.6
206.78,211.28,216.41
199.9,203.21,208.72
198.94,205.24,209.99
208.18,213.2,217.78
201.31,206.17,210.45
198.22,204.87,210.92
199.42,205.49,212.37
203.19,207.68,214.01
195.82,202.14,208.67
199.77,205.94,211.89
199.25,205.83,211.01
204.77,209.84,216.06
204.89,208.79,213.72
196.36,199.93,205.9
210.85,215.03,219.67
220.68,222.9,226.99
219.79,222.47,227.1
215.54,218.54,222.26
217.55,219.35,222.82
214.54,217.01,220.57
211.62,214.45,218.25
221.43,222.85,225.64
224.05,226.06,227.64
221.91,224.64,226.25
221.05,223.42,223.49
219.06,219.87,219.98
213.67,215.2,217.5
216.0,218.02,220.32
227.53,229.25,228.79
229.24,229.89,229.26
228.53,229.37,227.49
230.6,231.61,229.16
232.27,231.28,229.37
216.63,216.23,216.55
206.52,207.01,209.88
194.99,197.97,202.1
197.31,200.51,202.73
204.97,205.84,205.61
217.17,217.95,216.22
225.9,224.78,221.01
222.03,220.55,218.25
217.55,215.85,213.31
218.98,219.98,216.41
214.23,215.71,212.65
210.52,211.99,210.77
209.53,209.8,211.35
204.67,205.83,206.16
200.82,205.07,205.46
206.07,207.35,208.06
207.84,209.34,209.23
213.58,214.95,215.47
217.1,216.91,215.01
220.26,220.51,218.72
226.27,226.04,222.9
220.37,220.53,218.97
215.19,215.82,216.55
211.47,213.48,213.65
211.73,213.15,212.66
213.67,214.98,214.71
209.53,211.89,211.94
214.91,216.5,214.33
207.92,208.95,207.54
204.78,207.74,206.14
205.85,206.87,207.67
204.06,205.85,207.31
205.43,208.34,209.59
198.58,202.99,205.82
191.89,194.71,197.44
192.62,196.59,200.35
196.1,199.37,201.46
190.25,190.93,195.02
186.06,187.48,190.03
191.24,192.51,195.47
192.51,196.03,200.58
189.3,192.91,197.5
188.1,191.7,196.98
191.95,195.86,199.47
195.9,198.07,201.92
192.74,193.49,197.3
185.2,189.77,195.43
182.54,187.96,193.49
182.55,188.25,193.04
